CustomerID,description,preference_score,preference_strength,frequency,monetary,recency_days
12739,REGENCY CAKESTAND 3 TIER,0.890000,Strong Preference,1,153.000000,8
12739, SPACEBOY BABY GIFT SET,0.845857,Strong Preference,1,89.700000,8
12739,DOLLY GIRL BABY GIFT SET,0.845857,Strong Preference,1,89.700000,8
12739,I LOVE LONDON BABY GIFT SET,0.845857,Strong Preference,1,89.700000,8
12739,RETROSPOT TEA SET CERAMIC 11 PC ,0.811956,Strong Preference,1,59.400000,8
12743,TOADSTOOL BEDSIDE LIGHT ,0.861019,Strong Preference,2,17.900000,43
12743,SET OF 10 LED DOLLY LIGHTS,0.816256,Strong Preference,2,12.500000,43
12743,BOOM BOX SPEAKER GIRLS,0.810208,Strong Preference,2,11.900000,43
12743,EDWARDIAN PARASOL RED,0.810208,Strong Preference,2,11.900000,43
12743,SET OF 4 NAPKIN CHARMS CUTLERY,0.791408,Moderate Preference,2,10.200000,43
12744,PARTY PIZZA DISH RED RETROSPOT,0.772730,Moderate Preference,3,108.720000,54
12744,Manual,0.763596,Moderate Preference,2,6090.840000,159
12744,RED RETROSPOT PICNIC BAG,0.645538,Moderate Preference,2,201.250000,54
12744,VINTAGE UNION JACK BUNTING,0.632402,Moderate Preference,2,153.000000,54
12744,BLUE DINER WALL CLOCK,0.629099,Moderate Preference,2,142.800000,54
12747,WOOD BLACK BOARD ANT WHITE FINISH,0.983190,Strong Preference,6,952.200000,19
12747,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,0.884251,Strong Preference,6,188.400000,19
12747,ASSORTED COLOUR BIRD ORNAMENT,0.759624,Moderate Preference,5,148.720000,108
12747,PAINTED METAL PEARS ASSORTED,0.747429,Moderate Preference,5,121.680000,108
12747,WOODEN FRAME ANTIQUE WHITE ,0.729117,Moderate Preference,4,193.200000,19
12748,REX CASH+CARRY JUMBO SHOPPER,0.803996,Strong Preference,18,30.400000,1
12748,Manual,0.694297,Moderate Preference,7,480.720000,24
12748,PARTY BUNTING,0.673455,Moderate Preference,10,98.400000,1
12748,JUMBO BAG RED RETROSPOT,0.598501,Moderate Preference,8,75.920000,16
12748,JUMBO BAG STRAWBERRY,0.591526,Moderate Preference,8,76.830000,38
12749,REGENCY CAKESTAND 3 TIER,0.957480,Strong Preference,2,178.500000,40
12749,SET OF 3 REGENCY CAKE TINS,0.881623,Strong Preference,2,69.300000,40
12749,FAMILY PHOTO FRAME CORNICE,0.869741,Strong Preference,2,59.700000,40
12749,TRIPLE PHOTO FRAME CORNICE ,0.869741,Strong Preference,2,59.700000,40
12749,PICTURE FRAME WOOD TRIPLE PORTRAIT,0.861762,Strong Preference,2,54.000000,40
12750,CHERRY BLOSSOM  DECORATIVE FLASK,0.890000,Strong Preference,1,40.680000,38
12750,SET OF 4 KNICK KNACK TINS DOILEY ,0.836427,Strong Preference,1,24.900000,38
12750,SET OF 4 KNICK KNACK TINS LONDON ,0.836427,Strong Preference,1,24.900000,38
12750,BOX OF VINTAGE ALPHABET BLOCKS,0.831994,Strong Preference,1,23.900000,38
12750,4 TRADITIONAL SPINNING TOPS,0.797930,Moderate Preference,1,17.400000,38
12753,RED SPOTTY BISCUIT TIN,0.973456,Strong Preference,4,702.000000,45
12753,LUNCH BAG DOLLY GIRL DESIGN,0.955959,Strong Preference,4,534.000000,45
12753,CHARLOTTE BAG DOLLY GIRL DESIGN,0.916502,Strong Preference,4,288.000000,45
12753,PARTY BUNTING,0.853494,Strong Preference,3,675.500000,45
12753,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",0.835518,Strong Preference,3,510.000000,45
12754,WOODEN SCHOOL COLOURING SET,0.923486,Strong Preference,2,419.250000,145
12754,MINI PAINT SET VINTAGE ,0.904201,Strong Preference,2,317.450000,145
12754,FIRST AID TIN,0.892274,Strong Preference,2,267.250000,145
12754,MAGIC DRAWING SLATE BAKE A CAKE ,0.874848,Strong Preference,2,207.780000,145
12754,MAGIC DRAWING SLATE CIRCUS PARADE  ,0.874848,Strong Preference,2,207.780000,145
12755,ROUND SNACK BOXES SET OF 4 FRUITS ,0.890000,Strong Preference,1,3794.400000,275
12755,ROSE COTTAGE KEEPSAKE BOX ,0.622877,Moderate Preference,1,9.950000,190
12755,DELUXE SEWING KIT ,0.599710,Moderate Preference,1,5.950000,190
12755,TRAVEL SEWING KIT,0.550574,Moderate Preference,1,1.650000,190
12757,Manual,0.898333,Strong Preference,4,3599.400000,110
12757,JUMBO SHOPPER VINTAGE RED PAISLEY,0.657136,Moderate Preference,3,124.800000,52
12757,JUMBO BAG DOILEY PATTERNS,0.647866,Moderate Preference,3,104.000000,52
12757,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.647866,Moderate Preference,3,104.000000,52
12757,JUMBO BAG PINK VINTAGE PAISLEY,0.636543,Moderate Preference,3,83.200000,52
12758,JUMBO SHOPPER VINTAGE RED PAISLEY,0.976022,Strong Preference,2,120.900000,26
12758,LUNCH BAG SUKI DESIGN ,0.972060,Strong Preference,2,115.500000,26
12758,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.959662,Strong Preference,2,100.100000,26
12758,LUNCH BAG CARS BLUE,0.942938,Strong Preference,2,82.500000,26
12758,LUNCH BAG RED RETROSPOT,0.942938,Strong Preference,2,82.500000,26
12759,POSTAGE,0.946216,Strong Preference,2,75.000000,81
12759,WHITE HANGING HEART T-LIGHT HOLDER,0.913252,Strong Preference,2,53.100000,81
12759,SPACEBOY LUNCH BOX ,0.901245,Strong Preference,2,46.800000,81
12759,CHILDRENS CUTLERY POLKADOT PINK,0.868776,Strong Preference,2,33.200000,81
12759,LUNCH BAG SPACEBOY DESIGN ,0.868207,Strong Preference,2,33.000000,81
12763,SET OF 72 PINK HEART PAPER DOILIES,0.972796,Strong Preference,2,121.800000,48
12763,SET OF 72 RETROSPOT PAPER  DOILIES,0.972796,Strong Preference,2,121.800000,48
12763,FELTCRAFT PRINCESS CHARLOTTE DOLL,0.593912,Moderate Preference,1,60.000000,279
12763,FELTCRAFT CHRISTMAS FAIRY,0.545410,Moderate Preference,1,34.000000,279
12763,FELTCRAFT PRINCESS LOLA DOLL,0.534814,Moderate Preference,1,30.000000,279
12764,REGENCY CAKESTAND 3 TIER,0.890000,Strong Preference,1,153.000000,226
12764,CREAM SWEETHEART MINI CHEST,0.856461,Strong Preference,1,102.000000,226
12764,WOODEN SKITTLES GARDEN SET,0.856461,Strong Preference,1,102.000000,226
12764,PHARMACIE FIRST AID TIN,0.837449,Strong Preference,1,81.000000,226
12764,BISCUIT TIN VINTAGE RED,0.827066,Strong Preference,1,71.400000,226
12766,NATURAL SLATE HEART CHALKBOARD ,0.840572,Strong Preference,4,106.200000,150
12766,DOORMAT AIRMAIL ,0.805369,Strong Preference,4,63.600000,150
12766,POSTAGE,0.799674,Moderate Preference,3,420.000000,201
12766,STRAWBERRY FAIRY CAKE TEAPOT,0.763767,Moderate Preference,3,118.800000,59
12766,RETROSPOT TEA SET CERAMIC 11 PC ,0.754569,Moderate Preference,3,103.950000,59
12769,REGENCY CAKESTAND 3 TIER,0.890000,Strong Preference,1,175.200000,148
12769,SET OF 6 SPICE TINS PANTRY DESIGN,0.829644,Strong Preference,1,82.800000,148
12769,SET/3 RED GINGHAM ROSE STORAGE BOX,0.828236,Strong Preference,1,81.360000,148
12769,DOORMAT AIRMAIL ,0.813272,Strong Preference,1,67.500000,148
12769,GREEN REGENCY TEACUP AND SAUCER,0.805436,Strong Preference,1,61.200000,148
12770,DOCTOR'S BAG SOFT TOY,0.890000,Strong Preference,1,318.000000,120
12770,NURSE'S BAG SOFT TOY,0.844597,Strong Preference,1,170.050000,120
12770,PINK VINTAGE PAISLEY PICNIC BAG,0.823759,Strong Preference,1,127.500000,120
12770,STRAWBERRY   PICNIC BAG,0.823759,Strong Preference,1,127.500000,120
12770,CHILDRENS APRON SPACEBOY DESIGN,0.792355,Moderate Preference,1,82.500000,120
12775,CREAM CUPID HEARTS COAT HANGER,0.945204,Strong Preference,4,109.000000,99
12775,FOLKART ZINC HEART CHRISTMAS DEC,0.939329,Strong Preference,4,102.000000,99
12775,POSTAGE,0.928261,Strong Preference,4,90.000000,99
12775,HEART IVORY TRELLIS LARGE,0.681972,Moderate Preference,2,79.200000,99
12775,FILIGRIS HEART WITH BUTTERFLY,0.657521,Moderate Preference,2,60.000000,99
12778,POSTAGE,0.948108,Strong Preference,4,60.000000,93
12778,PINK LOVE HEART SHAPE CUP,0.645910,Moderate Preference,2,30.600000,93
12778,RED LOVE HEART SHAPE CUP,0.645910,Moderate Preference,2,30.600000,93
12778,STRAWBERRY CERAMIC TRINKET BOX,0.643952,Moderate Preference,2,30.000000,93
12778,SET OF 3 BUTTERFLY COOKIE CUTTERS,0.532539,Moderate Preference,1,45.000000,169
12779,STRAWBERRY CERAMIC TRINKET BOX,0.933772,Strong Preference,5,166.320000,158
12779,JAM MAKING SET PRINTED,0.749059,Moderate Preference,3,139.200000,108
12779,CERAMIC CAKE DESIGN SPOTTED MUG,0.726644,Moderate Preference,3,131.520000,158
12779,LARGE CAKE STAND  HANGING STRAWBERY,0.721750,Moderate Preference,3,99.500000,108
12779,DOORMAT HOME SWEET HOME BLUE ,0.685496,Moderate Preference,3,63.600000,108
12781,ROUND SNACK BOXES SET OF4 WOODLAND ,0.890000,Strong Preference,1,70.800000,194
12781,JIGSAW TREE WITH BIRDHOUSE,0.860536,Strong Preference,1,52.200000,194
12781,SET3 BOOK BOX GREEN GINGHAM FLOWER ,0.858294,Strong Preference,1,51.000000,194
12781,SCOTTIES DESIGN WASHBAG,0.850017,Strong Preference,1,46.800000,194
12781,BAKING MOULD HEART MILK CHOCOLATE,0.848150,Strong Preference,1,45.900000,194
12782,POSTAGE,0.967903,Strong Preference,4,364.000000,59
12782,CHARLOTTE BAG SUKI DESIGN,0.663695,Moderate Preference,3,25.500000,59
12782,RETROSPOT TEA SET CERAMIC 11 PC ,0.605222,Moderate Preference,2,103.950000,163
12782,SET 3 PAPER VINTAGE CHICK PAPER EGG,0.578199,Moderate Preference,2,70.800000,163
12782,4 TRADITIONAL SPINNING TOPS,0.562669,Moderate Preference,2,32.400000,59
12785,POSTAGE,0.890000,Strong Preference,1,56.000000,274
12785,COSMETIC BAG VINTAGE ROSE PAISLEY,0.860721,Strong Preference,1,42.000000,274
12785,SET OF 3 NOTEBOOKS IN PARCEL,0.785277,Moderate Preference,1,19.800000,274
12785,JUMBO BAG PINK VINTAGE PAISLEY,0.783768,Moderate Preference,1,19.500000,274
12785,JUMBO BAG RED RETROSPOT,0.783768,Moderate Preference,1,19.500000,274
12787,POSTAGE,0.952481,Strong Preference,2,30.000000,1
12787,RIBBON REEL LACE DESIGN ,0.754020,Moderate Preference,1,42.000000,1
12787,LOVE GARLAND PAINTED ZINC ,0.747606,Moderate Preference,1,39.600000,1
12787,20 DOLLY PEGS RETROSPOT,0.733556,Moderate Preference,1,34.800000,1
12787,HOME GARLAND PAINTED ZINC ,0.662815,Moderate Preference,1,18.000000,1
12790,REGENCY TEAPOT ROSES ,0.890000,Strong Preference,1,39.800000,102
12790,POSTAGE,0.858891,Strong Preference,1,30.000000,102
12790,REGENCY SUGAR BOWL GREEN,0.838536,Strong Preference,1,24.900000,102
12790,ROSE COTTAGE KEEPSAKE BOX ,0.814245,Strong Preference,1,19.900000,102
12790,SWEETHEART WIRE WALL TIDY,0.814245,Strong Preference,1,19.900000,102
12791,HAND WARMER BIRD DESIGN,0.890000,Strong Preference,1,177.600000,283
12791,POSTAGE,0.694581,Moderate Preference,1,15.000000,283
12792,POSTAGE,0.890000,Strong Preference,1,56.000000,166
12792,HANGING HEN ON NEST DECORATION,0.785277,Moderate Preference,1,19.800000,166
12792,HEART IVORY TRELLIS LARGE,0.785277,Moderate Preference,1,19.800000,166
12792,RECIPE BOX RETROSPOT ,0.774221,Moderate Preference,1,17.700000,166
12792,SET 3 PAPER VINTAGE CHICK PAPER EGG,0.774221,Moderate Preference,1,17.700000,166
12793,POSTAGE,0.903167,Strong Preference,2,84.000000,244
12793,LUNCH BAG SUKI  DESIGN ,0.901484,Strong Preference,2,82.500000,244
12793,LUNCH BAG WOODLAND,0.853943,Strong Preference,2,49.500000,244
12793,LUNCH BAG RED RETROSPOT,0.581543,Moderate Preference,1,33.000000,244
12793,SUKI  SHOULDER BAG,0.581543,Moderate Preference,1,33.000000,244
12794,ICE CREAM PEN LIP GLOSS ,0.890000,Strong Preference,1,30.000000,8
12794,SET OF 4 JAM JAR MAGNETS,0.868299,Strong Preference,1,24.960000,8
12794,TEA TIME KITCHEN APRON,0.829156,Strong Preference,1,17.850000,8
12794,STRIPEY CHOCOLATE NESTING BOXES,0.828178,Strong Preference,1,17.700000,8
12794,20 DOLLY PEGS RETROSPOT,0.826200,Strong Preference,1,17.400000,8
12797,BLACK/BLUE POLKADOT UMBRELLA,0.890000,Strong Preference,1,35.700000,275
12797,RED RETROSPOT UMBRELLA,0.890000,Strong Preference,1,35.700000,275
12797,POSTAGE,0.862548,Strong Preference,1,28.000000,275
12797,BOX OF VINTAGE ALPHABET BLOCKS,0.824364,Strong Preference,1,19.900000,275
12797,WOODEN SCHOOL COLOURING SET,0.823805,Strong Preference,1,19.800000,275
12798,RABBIT NIGHT LIGHT,0.890000,Strong Preference,1,515.520000,80
12798,PACK OF 12 COLOURED PENCILS,0.875404,Strong Preference,1,414.720000,80
12798,VICTORIAN SEWING KIT,0.840075,Strong Preference,1,244.800000,80
12798,SET 12 KIDS COLOUR  CHALK STICKS,0.828965,Strong Preference,1,207.360000,80
12798,PACK OF 12 TRADITIONAL CRAYONS,0.809731,Strong Preference,1,155.520000,80
12802,TEA TIME KITCHEN APRON,0.890000,Strong Preference,1,35.700000,96
12802,ROUND SNACK BOXES SET OF4 WOODLAND ,0.889043,Strong Preference,1,35.400000,96
12802,POSTAGE,0.870323,Strong Preference,1,30.000000,96
12802,REGENCY SUGAR BOWL GREEN,0.849369,Strong Preference,1,24.900000,96
12802,DOLLY GIRL LUNCH BOX,0.842414,Strong Preference,1,23.400000,96
12808,FOLDING UMBRELLA BLACKBLUE POLKADOT,0.914734,Strong Preference,1,19.800000,94
12808,FOLDING UMBRELLA CHOCOLATE POLKADOT,0.914734,Strong Preference,1,19.800000,94
12808,FOLDING UMBRELLA CREAM POLKADOT,0.914734,Strong Preference,1,19.800000,94
12808,FOLDING UMBRELLA RED/WHITE POLKADOT,0.914734,Strong Preference,1,19.800000,94
12808,POSTAGE,0.890000,Strong Preference,1,28.000000,278
12809,POSTAGE,0.890000,Strong Preference,1,84.000000,87
12809,WHITE ROCKING HORSE HAND PAINTED,0.794643,Moderate Preference,1,30.000000,87
12809,REGENCY CAKESTAND 3 TIER,0.779815,Moderate Preference,1,25.500000,87
12809,VICTORIAN SEWING BOX SMALL ,0.773547,Moderate Preference,1,23.800000,87
12809,RED SPOTTY BISCUIT TIN,0.768457,Moderate Preference,1,22.500000,87
12811,POSTAGE,0.902371,Strong Preference,3,56.000000,170
12811,SCANDINAVIAN PAISLEY PICNIC BAG,0.721208,Moderate Preference,2,44.250000,171
12811,PINK VINTAGE PAISLEY PICNIC BAG,0.680229,Moderate Preference,2,29.500000,171
12811,MINI PAINT SET VINTAGE ,0.500382,Moderate Preference,1,23.400000,171
12811,ROSE COTTAGE KEEPSAKE BOX ,0.484297,Weak Preference,1,19.900000,171
12814,RABBIT NIGHT LIGHT,0.890000,Strong Preference,1,85.920000,11
12814,POSTAGE,0.819318,Strong Preference,1,40.000000,11
12815,POSTAGE,0.937222,Strong Preference,2,200.000000,57
12815,EDWARDIAN PARASOL BLACK,0.833936,Strong Preference,2,53.550000,57
12815,EDWARDIAN PARASOL NATURAL,0.833936,Strong Preference,2,53.550000,57
12815,JAM MAKING SET WITH JARS,0.830145,Strong Preference,2,51.000000,57
12815,SET OF 16 VINTAGE SKY BLUE CUTLERY,0.830145,Strong Preference,2,51.000000,57
12816,POSTAGE,0.984186,Strong Preference,2,120.000000,5
12816,GUMBALL MAGAZINE RACK,0.866603,Strong Preference,2,30.600000,5
12816,METAL 4 HOOK HANGER FRENCH CHATEAU,0.609672,Moderate Preference,1,23.600000,5
12816,EDWARDIAN PARASOL BLACK,0.586356,Moderate Preference,1,17.850000,5
12816,BLUE OWL SOFT TOY,0.585657,Moderate Preference,1,17.700000,5
12817,RETROSPOT TEA SET CERAMIC 11 PC ,0.890000,Strong Preference,1,59.400000,190
12817,POSTAGE,0.850323,Strong Preference,1,40.000000,190
12817,PLASTERS IN TIN CIRCUS PARADE ,0.849319,Strong Preference,1,39.600000,190
12817,ASSORTED COLOUR BIRD ORNAMENT,0.811412,Strong Preference,1,27.040000,190
12818,POSTAGE,0.890000,Strong Preference,1,360.000000,171
12818,PACK OF 6 PANNETONE GIFT BOXES,0.877603,Strong Preference,1,302.400000,171
12818,PACK OF 6 SWEETIE GIFT BOXES,0.877603,Strong Preference,1,302.400000,171
12818,SET 12 KIDS COLOUR  CHALK STICKS,0.801707,Strong Preference,1,103.680000,171
12818,RETROSPOT TEA SET CERAMIC 11 PC ,0.800553,Strong Preference,1,102.000000,171
12820,LARGE HEART MEASURING SPOONS,0.890000,Strong Preference,1,19.800000,236
12820,JUMBO BAG PINK VINTAGE PAISLEY,0.887989,Strong Preference,1,19.500000,236
12820,JUMBO BAG WOODLAND ANIMALS,0.887989,Strong Preference,1,19.500000,236
12820,CANDLEHOLDER PINK HANGING HEART,0.875271,Strong Preference,1,17.700000,236
12820,RED HANGING HEART T-LIGHT HOLDER,0.875271,Strong Preference,1,17.700000,236
12821,ALUMINIUM STAMPED HEART,0.890000,Strong Preference,1,19.920000,124
12821,HEART FILIGREE DOVE LARGE,0.889205,Strong Preference,1,19.800000,124
12821,SET 7 BABUSHKA NESTING BOXES,0.869235,Strong Preference,1,17.000000,124
12821,HEART DECORATION PAINTED ZINC ,0.858051,Strong Preference,1,15.600000,124
12821,GINGHAM HEART DECORATION,0.803700,Strong Preference,1,10.200000,124
12823,DOORMAT UNION FLAG,0.890000,Strong Preference,4,1224.000000,36
12826,JUMBO BAG WOODLAND ANIMALS,0.958000,Strong Preference,2,40.300000,88
12826,LUNCH BAG  BLACK SKULL.,0.936045,Strong Preference,2,33.000000,88
12826,FAWN BLUE HOT WATER BOTTLE,0.893563,Strong Preference,2,35.400000,226
12826,WHITE SKULL HOT WATER BOTTLE ,0.875437,Strong Preference,2,30.000000,226
12826,CHARLOTTE BAG SUKI DESIGN,0.814075,Strong Preference,2,17.000000,226
12828,MINI CAKE STAND WITH HANGING CAKES,0.874437,Strong Preference,2,23.200000,22
12828,POLYESTER FILLER PAD 40x40cm,0.770903,Moderate Preference,2,8.700000,22
12828,SCOTTIE DOG HOT WATER BOTTLE,0.702277,Moderate Preference,1,29.700000,8
12828,HOT WATER BOTTLE KEEP CALM,0.658189,Moderate Preference,1,19.800000,8
12828,CERAMIC CAKE STAND + HANGING CAKES,0.655000,Moderate Preference,1,39.800000,39
12829,ASSTD DESIGN 3D PAPER STICKERS,0.828641,Strong Preference,2,37.800000,246
12829,ASS DES PHONE SPONGE CRAFT STICKER,0.819332,Strong Preference,2,34.200000,246
12829,DANISH ROSE BEDSIDE CABINET,0.663889,Moderate Preference,1,79.900000,246
12829,CHEST OF DRAWERS GINGHAM HEART ,0.621359,Moderate Preference,1,50.850000,246
12829,SILVER ROCCOCO CHANDELIER,0.563142,Moderate Preference,1,29.950000,270
12830,HOLIDAY FUN LUDO,0.954442,Strong Preference,3,565.920000,1
12830,VINTAGE DONKEY TAIL GAME ,0.954442,Strong Preference,3,565.920000,1
12830,BAG 125g SWIRLY MARBLES,0.952078,Strong Preference,3,544.320000,1
12830,VINTAGE SNAP CARDS,0.951917,Strong Preference,3,542.880000,1
12830,HEADS AND TAILS SPORTING FUN,0.937530,Strong Preference,3,428.400000,1
12831,RIBBON REEL LACE DESIGN ,0.890000,Strong Preference,1,42.000000,172
12831,SINGLE HEART ZINC T-LIGHT HOLDER,0.867650,Strong Preference,1,34.200000,172
12831,HANGING HEART ZINC T-LIGHT HOLDER,0.855602,Strong Preference,1,30.600000,172
12831,CREAM SWEETHEART MINI CHEST,0.835947,Strong Preference,1,25.500000,172
12831,NATURAL SLATE HEART CHALKBOARD ,0.813375,Strong Preference,1,20.650000,172
12832,HOT WATER BOTTLE KEEP CALM,0.890000,Strong Preference,1,19.800000,8
12832,LOVE BUILDING BLOCK WORD,0.876377,Strong Preference,1,17.850000,8
12832,3 WHITE CHOC MORRIS BOXED CANDLES,0.869992,Strong Preference,1,17.000000,8
12832,HOT WATER BOTTLE TEA AND SYMPATHY,0.869992,Strong Preference,1,17.000000,8
12832,SET/3 VANILLA SCENTED CANDLE IN BOX,0.869992,Strong Preference,1,17.000000,8
12833,ASSORTED COLOUR BIRD ORNAMENT,0.890000,Strong Preference,1,27.040000,55
12833,PAINTED METAL PEARS ASSORTED,0.890000,Strong Preference,1,27.040000,55
12833,PICTURE FRAME WOOD TRIPLE PORTRAIT,0.889820,Strong Preference,1,27.000000,55
12833,PHOTO FRAME CORNICE,0.873510,Strong Preference,1,23.600000,55
12833,KEY CABINET MA CAMPAGNE,0.852974,Strong Preference,1,19.900000,55
12834,AREA PATROLLED METAL SIGN,0.890000,Strong Preference,1,25.200000,192
12834,NO SINGING METAL SIGN,0.890000,Strong Preference,1,25.200000,192
12834,PLEASE ONE PERSON METAL SIGN,0.890000,Strong Preference,1,25.200000,192
12834,BEWARE OF THE CAT METAL SIGN ,0.863251,Strong Preference,1,20.280000,192
12834,PARTY BUNTING,0.860317,Strong Preference,1,19.800000,192
12836,LOVE BUILDING BLOCK WORD,0.968733,Strong Preference,3,119.000000,47
12836,WOOD BLACK BOARD ANT WHITE FINISH,0.968146,Strong Preference,3,118.200000,47
12836,WHITE HANGING HEART T-LIGHT HOLDER,0.787846,Moderate Preference,2,90.050000,47
12836,CREAM SWEETHEART MINI CHEST,0.773710,Moderate Preference,2,76.500000,47
12836,CREAM HEART CARD HOLDER,0.757193,Moderate Preference,2,63.200000,47
12837,CLASSIC METAL BIRDCAGE PLANT HOLDER,0.890000,Strong Preference,1,25.500000,82
12837,RETROSPOT TEA SET CERAMIC 11 PC ,0.858961,Strong Preference,1,19.800000,82
12837,VINTAGE CREAM DOG FOOD CONTAINER,0.840431,Strong Preference,1,17.000000,82
12837,BREAD BIN DINER STYLE IVORY,0.840075,Strong Preference,1,16.950000,82
12837,LARGE WHITE HEART OF WICKER,0.763163,Moderate Preference,1,8.850000,82
12838,SET OF 6 T-LIGHTS TOADSTOOLS,0.890000,Strong Preference,1,35.400000,283
12838,CHRISTMAS LIGHTS 10 REINDEER,0.852911,Strong Preference,1,25.500000,283
12838,CHRISTMAS LIGHTS 10 SANTAS ,0.852911,Strong Preference,1,25.500000,283
12838,PAPER CHAIN KIT 50'S CHRISTMAS ,0.812177,Strong Preference,1,17.700000,283
12838,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.792117,Moderate Preference,1,14.750000,283
12839,STRAWBERRY CERAMIC TRINKET BOX,0.915561,Strong Preference,7,141.250000,2
12839,STRAWBERRY CHARLOTTE BAG,0.915203,Strong Preference,8,68.000000,2
12839,CHARLOTTE BAG SUKI DESIGN,0.882147,Strong Preference,7,93.500000,2
12839,CREAM HEART CARD HOLDER,0.871778,Strong Preference,6,169.850000,2
12839,RED RETROSPOT CHARLOTTE BAG,0.856453,Strong Preference,7,68.000000,2
12840,RED RETROSPOT PICNIC BAG,0.951029,Strong Preference,4,177.000000,53
12840,LUNCH BAG APPLE DESIGN,0.916672,Strong Preference,4,115.500000,53
12840,LUNCH BAG CARS BLUE,0.916672,Strong Preference,4,115.500000,53
12840,LUNCH BAG PINK POLKADOT,0.916672,Strong Preference,4,115.500000,53
12840,LUNCH BAG RED RETROSPOT,0.916672,Strong Preference,4,115.500000,53
12841,PARTY BUNTING,0.976477,Strong Preference,9,224.700000,38
12841,ASSORTED COLOURS SILK FAN,0.929858,Strong Preference,9,132.720000,55
12841,NOVELTY BISCUITS CAKE STAND 3 TIER,0.740006,Moderate Preference,6,79.600000,38
12841,CHILLI LIGHTS,0.695431,Moderate Preference,5,111.950000,90
12841,PAPER BUNTING WHITE LACE,0.692256,Moderate Preference,5,153.400000,167
12842,"TRAY, BREAKFAST IN BED",0.890000,Strong Preference,1,65.700000,218
