CustomerID,churn_probability,churn_prediction,threshold,churn_risk,predicted_revenue,revenue_segment,customer_segment
14326,0.648814,1,0.442809,Medium Risk,221.480000,Low Value,Standard Customer
14327,0.590582,1,0.442809,Medium Risk,131.220000,Low Value,Standard Customer
14329,0.107585,0,0.442809,Low Risk,1538.140000,Medium Value,Standard Customer
14331,0.375548,0,0.442809,Medium Risk,245.460000,Low Value,Standard Customer
14332,0.505351,1,0.442809,Medium Risk,185.820000,Low Value,Standard Customer
14334,0.118766,0,0.442809,Low Risk,970.540000,Medium Value,Standard Customer
14335,0.372801,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
14336,0.336946,0,0.442809,Low Risk,233.390000,Low Value,Standard Customer
14338,0.364967,0,0.442809,Medium Risk,336.060000,Low Value,Standard Customer
14339,0.539349,1,0.442809,Medium Risk,276.540000,Low Value,Standard Customer
14340,0.674219,1,0.442809,High Risk,187.920000,Low Value,At-Risk Customer
14341,0.156781,0,0.442809,Low Risk,550.950000,Medium Value,Standard Customer
14342,0.320026,0,0.442809,Low Risk,307.230000,Low Value,Standard Customer
14344,0.165028,0,0.442809,Low Risk,497.040000,Low Value,Standard Customer
14346,0.400262,0,0.442809,Medium Risk,283.510000,Low Value,Standard Customer
14348,0.704311,1,0.442809,High Risk,118.230000,Low Value,At-Risk Customer
14350,0.641872,1,0.442809,Medium Risk,222.050000,Low Value,Standard Customer
14351,0.660349,1,0.442809,High Risk,209.390000,Low Value,At-Risk Customer
14352,0.329288,0,0.442809,Low Risk,593.850000,Medium Value,Standard Customer
14353,0.687421,1,0.442809,High Risk,179.700000,Low Value,At-Risk Customer
14355,0.757094,1,0.442809,High Risk,186.000000,Low Value,At-Risk Customer
14360,0.305330,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
14364,0.181965,0,0.442809,Low Risk,2018.540000,High Value,Loyal High-Value Customer
14367,0.091297,0,0.442809,Low Risk,3132.240000,High Value,Loyal High-Value Customer
14368,0.749142,1,0.442809,High Risk,219.340000,Low Value,At-Risk Customer
14371,0.736867,1,0.442809,High Risk,215.830000,Low Value,At-Risk Customer
14373,0.772905,1,0.442809,High Risk,235.830000,Low Value,At-Risk Customer
14375,0.517435,1,0.442809,Medium Risk,55.990000,Low Value,Standard Customer
14377,0.581154,1,0.442809,Medium Risk,377.820000,Low Value,Standard Customer
14379,0.669028,1,0.442809,High Risk,139.790000,Low Value,At-Risk Customer
14383,0.532846,1,0.442809,Medium Risk,79.380000,Low Value,Standard Customer
14386,0.723043,1,0.442809,High Risk,202.770000,Low Value,At-Risk Customer
14387,0.381498,0,0.442809,Medium Risk,61.370000,Low Value,Standard Customer
14388,0.127451,0,0.442809,Low Risk,1056.150000,Medium Value,Standard Customer
14389,0.386229,0,0.442809,Medium Risk,237.600000,Low Value,Standard Customer
14390,0.167376,0,0.442809,Low Risk,885.340000,Medium Value,Standard Customer
14393,0.700157,1,0.442809,High Risk,215.160000,Low Value,At-Risk Customer
14395,0.147800,0,0.442809,Low Risk,1070.960000,Medium Value,Standard Customer
14396,0.669676,1,0.442809,High Risk,201.350000,Low Value,At-Risk Customer
14397,0.134963,0,0.442809,Low Risk,437.150000,Low Value,Standard Customer
14400,0.445558,1,0.442809,Medium Risk,163.130000,Low Value,Standard Customer
14401,0.102207,0,0.442809,Low Risk,330.690000,Low Value,Standard Customer
14403,0.327361,0,0.442809,Low Risk,952.310000,Medium Value,Standard Customer
14404,0.167926,0,0.442809,Low Risk,648.940000,Medium Value,Standard Customer
14406,0.552267,1,0.442809,Medium Risk,159.000000,Low Value,Standard Customer
14407,0.151638,0,0.442809,Low Risk,946.220000,Medium Value,Standard Customer
14408,0.151863,0,0.442809,Low Risk,1033.880000,Medium Value,Standard Customer
14409,0.182188,0,0.442809,Low Risk,873.570000,Medium Value,Standard Customer
14410,0.099553,0,0.442809,Low Risk,245.000000,Low Value,Standard Customer
14411,0.764421,1,0.442809,High Risk,171.830000,Low Value,At-Risk Customer
14413,0.727780,1,0.442809,High Risk,189.800000,Low Value,At-Risk Customer
14414,0.178115,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
14415,0.090346,0,0.442809,Low Risk,2122.840000,High Value,Loyal High-Value Customer
14418,0.489080,1,0.442809,Medium Risk,99.360000,Low Value,Standard Customer
14419,0.544660,1,0.442809,Medium Risk,228.820000,Low Value,Standard Customer
14420,0.387759,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
14421,0.591129,1,0.442809,Medium Risk,108.750000,Low Value,Standard Customer
14422,0.395417,0,0.442809,Medium Risk,341.010000,Low Value,Standard Customer
14423,0.669511,1,0.442809,High Risk,156.680000,Low Value,At-Risk Customer
14426,0.104353,0,0.442809,Low Risk,1228.070000,Medium Value,Standard Customer
14428,0.569059,1,0.442809,Medium Risk,298.080000,Low Value,Standard Customer
14431,0.682557,1,0.442809,High Risk,336.580000,Low Value,At-Risk Customer
14436,0.534454,1,0.442809,Medium Risk,112.850000,Low Value,Standard Customer
14437,0.524224,1,0.442809,Medium Risk,120.210000,Low Value,Standard Customer
14438,0.736648,1,0.442809,High Risk,182.070000,Low Value,At-Risk Customer
14439,0.747645,1,0.442809,High Risk,51.940000,Low Value,At-Risk Customer
14440,0.596711,1,0.442809,Medium Risk,616.250000,Medium Value,Standard Customer
14441,0.271259,0,0.442809,Low Risk,465.780000,Low Value,Standard Customer
14442,0.303182,0,0.442809,Low Risk,1006.610000,Medium Value,Standard Customer
14443,0.177618,0,0.442809,Low Risk,444.030000,Low Value,Standard Customer
14446,0.475363,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
14447,0.461082,1,0.442809,Medium Risk,284.940000,Low Value,Standard Customer
14448,0.685266,1,0.442809,High Risk,208.500000,Low Value,At-Risk Customer
14449,0.401404,0,0.442809,Medium Risk,114.980000,Low Value,Standard Customer
14450,0.381849,0,0.442809,Medium Risk,325.930000,Low Value,Standard Customer
14451,0.474680,1,0.442809,Medium Risk,62.350000,Low Value,Standard Customer
14452,0.405285,0,0.442809,Medium Risk,158.230000,Low Value,Standard Customer
14453,0.586563,1,0.442809,Medium Risk,176.170000,Low Value,Standard Customer
14456,0.150434,0,0.442809,Low Risk,42.640000,Low Value,Standard Customer
14457,0.739719,1,0.442809,High Risk,180.930000,Low Value,At-Risk Customer
14459,0.593517,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
14460,0.387189,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
14461,0.225686,0,0.442809,Low Risk,996.520000,Medium Value,Standard Customer
14462,0.102395,0,0.442809,Low Risk,849.410000,Medium Value,Standard Customer
14463,0.394298,0,0.442809,Medium Risk,410.700000,Low Value,Standard Customer
14465,0.419762,0,0.442809,Medium Risk,572.620000,Medium Value,Standard Customer
14466,0.223103,0,0.442809,Low Risk,1011.650000,Medium Value,Standard Customer
14467,0.726669,1,0.442809,High Risk,210.190000,Low Value,At-Risk Customer
14470,0.636806,1,0.442809,Medium Risk,132.100000,Low Value,Standard Customer
14472,0.150205,0,0.442809,Low Risk,889.830000,Medium Value,Standard Customer
14473,0.714553,1,0.442809,High Risk,231.950000,Low Value,At-Risk Customer
14475,0.323141,0,0.442809,Low Risk,373.530000,Low Value,Standard Customer
14476,0.672705,1,0.442809,High Risk,139.320000,Low Value,At-Risk Customer
14477,0.563151,1,0.442809,Medium Risk,273.250000,Low Value,Standard Customer
14479,0.648136,1,0.442809,Medium Risk,286.950000,Low Value,Standard Customer
14481,0.529495,1,0.442809,Medium Risk,181.970000,Low Value,Standard Customer
14482,0.351597,0,0.442809,Medium Risk,261.490000,Low Value,Standard Customer
14483,0.576584,1,0.442809,Medium Risk,188.510000,Low Value,Standard Customer
14487,0.685699,1,0.442809,High Risk,252.830000,Low Value,At-Risk Customer
14489,0.589444,1,0.442809,Medium Risk,22.530000,Low Value,Standard Customer
14491,0.525412,1,0.442809,Medium Risk,273.680000,Low Value,Standard Customer
14493,0.470642,1,0.442809,Medium Risk,6.910000,Low Value,Standard Customer
14495,0.489950,1,0.442809,Medium Risk,193.970000,Low Value,Standard Customer
14496,0.678486,1,0.442809,High Risk,391.640000,Low Value,At-Risk Customer
14497,0.666041,1,0.442809,High Risk,282.130000,Low Value,At-Risk Customer
14498,0.190114,0,0.442809,Low Risk,594.430000,Medium Value,Standard Customer
14499,0.329501,0,0.442809,Low Risk,204.490000,Low Value,Standard Customer
14500,0.416854,0,0.442809,Medium Risk,292.980000,Low Value,Standard Customer
14501,0.504284,1,0.442809,Medium Risk,215.700000,Low Value,Standard Customer
14502,0.109958,0,0.442809,Low Risk,515.130000,Medium Value,Standard Customer
14503,0.448353,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
14504,0.329159,0,0.442809,Low Risk,324.180000,Low Value,Standard Customer
14505,0.094923,0,0.442809,Low Risk,2238.900000,High Value,Loyal High-Value Customer
14506,0.269985,0,0.442809,Low Risk,521.570000,Medium Value,Standard Customer
14507,0.191353,0,0.442809,Low Risk,503.300000,Medium Value,Standard Customer
14511,0.364071,0,0.442809,Medium Risk,251.100000,Low Value,Standard Customer
14512,0.543266,1,0.442809,Medium Risk,249.510000,Low Value,Standard Customer
14513,0.377930,0,0.442809,Medium Risk,231.500000,Low Value,Standard Customer
14514,0.475833,1,0.442809,Medium Risk,273.290000,Low Value,Standard Customer
14515,0.431764,0,0.442809,Medium Risk,341.710000,Low Value,Standard Customer
14517,0.499009,1,0.442809,Medium Risk,168.310000,Low Value,Standard Customer
14520,0.705963,1,0.442809,High Risk,175.730000,Low Value,At-Risk Customer
14522,0.336635,0,0.442809,Low Risk,297.320000,Low Value,Standard Customer
14523,0.520910,1,0.442809,Medium Risk,37.610000,Low Value,Standard Customer
14524,0.237876,0,0.442809,Low Risk,633.320000,Medium Value,Standard Customer
14525,0.098998,0,0.442809,Low Risk,1306.210000,Medium Value,Standard Customer
14527,0.084411,0,0.442809,Low Risk,2671.600000,High Value,Loyal High-Value Customer
14529,0.471400,1,0.442809,Medium Risk,118.840000,Low Value,Standard Customer
14530,0.155356,0,0.442809,Low Risk,1416.260000,Medium Value,Standard Customer
14532,0.423543,0,0.442809,Medium Risk,669.360000,Medium Value,Standard Customer
14533,0.353387,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
14534,0.086874,0,0.442809,Low Risk,1586.980000,Medium Value,Standard Customer
14535,0.183515,0,0.442809,Low Risk,291.770000,Low Value,Standard Customer
14536,0.687584,1,0.442809,High Risk,200.600000,Low Value,At-Risk Customer
14538,0.673261,1,0.442809,High Risk,213.840000,Low Value,At-Risk Customer
14540,0.709362,1,0.442809,High Risk,157.690000,Low Value,At-Risk Customer
14541,0.168232,0,0.442809,Low Risk,790.340000,Medium Value,Standard Customer
14542,0.640836,1,0.442809,Medium Risk,208.710000,Low Value,Standard Customer
14543,0.105530,0,0.442809,Low Risk,2125.060000,High Value,Loyal High-Value Customer
14544,0.604693,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
14546,0.252511,0,0.442809,Low Risk,338.310000,Low Value,Standard Customer
14548,0.580645,1,0.442809,Medium Risk,372.150000,Low Value,Standard Customer
14549,0.689468,1,0.442809,High Risk,120.090000,Low Value,At-Risk Customer
14551,0.609399,1,0.442809,Medium Risk,178.380000,Low Value,Standard Customer
14552,0.522993,1,0.442809,Medium Risk,116.360000,Low Value,Standard Customer
14553,0.508507,1,0.442809,Medium Risk,219.840000,Low Value,Standard Customer
14555,0.687982,1,0.442809,High Risk,171.260000,Low Value,At-Risk Customer
14560,0.105339,0,0.442809,Low Risk,949.430000,Medium Value,Standard Customer
14561,0.402193,0,0.442809,Medium Risk,215.940000,Low Value,Standard Customer
14562,0.118809,0,0.442809,Low Risk,1242.540000,Medium Value,Standard Customer
14565,0.189296,0,0.442809,Low Risk,1615.950000,Medium Value,Standard Customer
14566,0.559291,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
14567,0.526808,1,0.442809,Medium Risk,140.700000,Low Value,Standard Customer
14570,0.649241,1,0.442809,Medium Risk,243.480000,Low Value,Standard Customer
14572,0.117347,0,0.442809,Low Risk,983.850000,Medium Value,Standard Customer
14573,0.117238,0,0.442809,Low Risk,1029.960000,Medium Value,Standard Customer
14576,0.790282,1,0.442809,High Risk,240.500000,Low Value,At-Risk Customer
14577,0.298080,0,0.442809,Low Risk,382.630000,Low Value,Standard Customer
14583,0.166902,0,0.442809,Low Risk,235.450000,Low Value,Standard Customer
14584,0.292036,0,0.442809,Low Risk,678.580000,Medium Value,Standard Customer
14586,0.558080,1,0.442809,Medium Risk,97.130000,Low Value,Standard Customer
14587,0.118653,0,0.442809,Low Risk,772.810000,Medium Value,Standard Customer
14589,0.772798,1,0.442809,High Risk,244.230000,Low Value,At-Risk Customer
14591,0.550008,1,0.442809,Medium Risk,141.750000,Low Value,Standard Customer
14593,0.439906,0,0.442809,Medium Risk,262.320000,Low Value,Standard Customer
14594,0.657067,1,0.442809,High Risk,139.630000,Low Value,At-Risk Customer
14595,0.731842,1,0.442809,High Risk,193.100000,Low Value,At-Risk Customer
14597,0.591567,1,0.442809,Medium Risk,145.930000,Low Value,Standard Customer
14600,0.739672,1,0.442809,High Risk,159.590000,Low Value,At-Risk Customer
14603,0.731041,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
14606,0.085109,0,0.442809,Low Risk,3710.910000,High Value,Loyal High-Value Customer
14607,0.649355,1,0.442809,Medium Risk,54.000000,Low Value,Standard Customer
14608,0.765085,1,0.442809,High Risk,226.950000,Low Value,At-Risk Customer
14609,0.218406,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
14616,0.644952,1,0.442809,Medium Risk,401.140000,Low Value,Standard Customer
14618,0.691557,1,0.442809,High Risk,262.990000,Low Value,At-Risk Customer
14619,0.642921,1,0.442809,Medium Risk,298.380000,Low Value,Standard Customer
14620,0.519653,1,0.442809,Medium Risk,307.610000,Low Value,Standard Customer
14621,0.256099,0,0.442809,Low Risk,604.810000,Medium Value,Standard Customer
14622,0.609285,1,0.442809,Medium Risk,123.170000,Low Value,Standard Customer
14623,0.225217,0,0.442809,Low Risk,343.920000,Low Value,Standard Customer
14625,0.322729,0,0.442809,Low Risk,576.220000,Medium Value,Standard Customer
14626,0.252032,0,0.442809,Low Risk,615.160000,Medium Value,Standard Customer
14627,0.731247,1,0.442809,High Risk,235.490000,Low Value,At-Risk Customer
14628,0.389471,0,0.442809,Medium Risk,346.510000,Low Value,Standard Customer
14631,0.541751,1,0.442809,Medium Risk,287.260000,Low Value,Standard Customer
14632,0.694433,1,0.442809,High Risk,164.680000,Low Value,At-Risk Customer
14633,0.721644,1,0.442809,High Risk,174.000000,Low Value,At-Risk Customer
14636,0.650281,1,0.442809,High Risk,159.170000,Low Value,At-Risk Customer
14639,0.158926,0,0.442809,Low Risk,1186.460000,Medium Value,Standard Customer
14640,0.203288,0,0.442809,Low Risk,922.080000,Medium Value,Standard Customer
14643,0.432328,0,0.442809,Medium Risk,94.090000,Low Value,Standard Customer
14644,0.702560,1,0.442809,High Risk,197.370000,Low Value,At-Risk Customer
14645,0.446663,1,0.442809,Medium Risk,233.000000,Low Value,Standard Customer
14646,0.084649,0,0.442809,Low Risk,88301.440000,High Value,Loyal High-Value Customer
14647,0.600224,1,0.442809,Medium Risk,153.490000,Low Value,Standard Customer
14649,0.413944,0,0.442809,Medium Risk,240.840000,Low Value,Standard Customer
14651,0.458661,1,0.442809,Medium Risk,76.740000,Low Value,Standard Customer
14653,0.741572,1,0.442809,High Risk,30.120000,Low Value,At-Risk Customer
14655,0.559295,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
14656,0.422541,0,0.442809,Medium Risk,214.420000,Low Value,Standard Customer
14657,0.237175,0,0.442809,Low Risk,346.810000,Low Value,Standard Customer
14658,0.433608,0,0.442809,Medium Risk,189.750000,Low Value,Standard Customer
14659,0.122819,0,0.442809,Low Risk,883.000000,Medium Value,Standard Customer
14660,0.432131,0,0.442809,Medium Risk,130.120000,Low Value,Standard Customer
14662,0.344411,0,0.442809,Low Risk,254.620000,Low Value,Standard Customer
14665,0.413101,0,0.442809,Medium Risk,520.550000,Medium Value,Standard Customer
14667,0.083442,0,0.442809,Low Risk,3139.360000,High Value,Loyal High-Value Customer
14669,0.247105,0,0.442809,Low Risk,420.600000,Low Value,Standard Customer
14670,0.513946,1,0.442809,Medium Risk,118.200000,Low Value,Standard Customer
14672,0.476045,1,0.442809,Medium Risk,263.570000,Low Value,Standard Customer
14673,0.701738,1,0.442809,High Risk,113.170000,Low Value,At-Risk Customer
14676,0.187098,0,0.442809,Low Risk,276.370000,Low Value,Standard Customer
14679,0.776298,1,0.442809,High Risk,246.700000,Low Value,At-Risk Customer
14680,0.085426,0,0.442809,Low Risk,16034.590000,High Value,Loyal High-Value Customer
14681,0.593300,1,0.442809,Medium Risk,215.280000,Low Value,Standard Customer
14682,0.618140,1,0.442809,Medium Risk,169.210000,Low Value,Standard Customer
14684,0.284811,0,0.442809,Low Risk,171.810000,Low Value,Standard Customer
14687,0.510412,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
14688,0.086478,0,0.442809,Low Risk,1753.070000,Medium Value,Standard Customer
14689,0.637807,1,0.442809,Medium Risk,166.350000,Low Value,Standard Customer
14690,0.425469,0,0.442809,Medium Risk,225.770000,Low Value,Standard Customer
14691,0.331288,0,0.442809,Low Risk,534.730000,Medium Value,Standard Customer
14692,0.243155,0,0.442809,Low Risk,396.600000,Low Value,Standard Customer
14693,0.708436,1,0.442809,High Risk,213.590000,Low Value,At-Risk Customer
14696,0.138908,0,0.442809,Low Risk,553.850000,Medium Value,Standard Customer
14697,0.611849,1,0.442809,Medium Risk,161.930000,Low Value,Standard Customer
14699,0.683141,1,0.442809,High Risk,170.220000,Low Value,At-Risk Customer
14700,0.356844,0,0.442809,Medium Risk,412.370000,Low Value,Standard Customer
14701,0.114387,0,0.442809,Low Risk,1196.950000,Medium Value,Standard Customer
14702,0.120459,0,0.442809,Low Risk,1065.300000,Medium Value,Standard Customer
14704,0.332501,0,0.442809,Low Risk,189.650000,Low Value,Standard Customer
14705,0.671948,1,0.442809,High Risk,162.470000,Low Value,At-Risk Customer
14708,0.394022,0,0.442809,Medium Risk,356.690000,Low Value,Standard Customer
14709,0.110446,0,0.442809,Low Risk,2247.530000,High Value,Loyal High-Value Customer
